# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) regulatorId. Regulator identifier
## (2) regulatorName. Regulator Name
## (3) regulatorGeneName. Gene(s) coding for the TF
## (4) regulatedId. Gene ID regulated by the Regulator (regulated Gene)
## (5) regulatedName. Gene regulated by the Regulator (regulated Gene)
## (6) function. Regulatory Function of the Regulator on the regulated Gene (+ activator, - repressor, -+ dual, ? unknown)
## (7) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00431	hfq	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00454	htpG	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00455	htpX	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00459	hupA	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00482	icd	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00494	ilvN	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00496	infA	+	W 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00499	intD	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00503	katG	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00504	kbl	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00510	kdsA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00521	lepA	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00522	lepB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00523	leuO	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00530	livH	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00532	livK	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00533	livM	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00539	lrp	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00541	lysA	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00543	lysR	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00545	lysU	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00549	malI	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00556	malY	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00562	map	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00566	mcrB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00576	metE	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00583	metR	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00584	mglA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00585	mglB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00592	groS	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00601	mreC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00629	nanA	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00634	narK	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00638	narX	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00657	nusA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00658	nusB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00661	ompA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00663	ompF	-+	W 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00664	ompR	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00665	ompT	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00666	oppA	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00668	oppC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00671	osmB	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00691	pfkB	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00718	phoB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00724	pstS	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00728	pldA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00734	pntA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00735	pntB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00736	polA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00746	ppc	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00748	ppiB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00774	pstC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00776	ptrA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00795	pyrB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00810	rcsA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00827	rep	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00829	rfaH	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00831	fliD	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00882	rpmH	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00889	rpoZ	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00918	sdaA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00919	sdhA	+	W 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00920	sdhB	+	W 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00921	sdhC	+	W 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00922	sdhD	+	W 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00923	sdiA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00932	serA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00953	gmk	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00962	srlR	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00967	sucA	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00977	tdcA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00980	tdcR	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00989	thrS	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00993	tnaA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00994	tnaB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC00996	tolB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01020	trxB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01039	uhpA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01081	sbcD	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01084	yajD	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01095	ybgC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01123	uvrY	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01129	xapR	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01136	ppdC	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01137	ygdB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01141	argO	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01154	yhaB	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01160	rimP	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01161	mscL	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01162	bfd	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01179	mioC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01211	ydiB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01213	pdeL	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01217	ycaC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01218	ycaD	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01224	chpS	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01225	ychA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01230	iraP	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01234	yifB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01243	ilvL	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01249	tnaC	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01251	pyrL	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01252	leuL	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01267	wzzE	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01269	dsbA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01296	codA	+	C 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01297	codB	+	C 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01299	gabD	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01300	gabP	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01304	ligB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01307	lysP	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01309	waaG	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01313	mdtG	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01327	gspO	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01331	amiB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01332	bglH	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01337	ubiA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01350	ahpC	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01356	uspA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01357	osmY	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01372	dadA	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01376	glnD	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01384	cynR	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01396	msrA	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01398	marR	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01405	gcvT	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01428	yigI	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01431	yigL	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01448	pabC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01460	holE	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01468	gltF	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01469	yhcA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01470	ycgB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01476	ybfC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01484	cfa	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01487	ibpA	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01493	wrbA	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01497	gadE	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01499	nadC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01529	greB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01543	moaB	-	W 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01550	ygiF	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01556	evgA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01559	eptA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01583	eamA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01584	ydeE	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01591	yafC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01592	yafD	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01593	yafE	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01607	moaC	-	W 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01619	yadC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01627	yicJ	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01643	nudC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01653	yidQ	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01659	yieE	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01662	yieH	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01663	cbrB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01664	cbrC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01670	yieP	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01671	phoH	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01675	rsd	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01676	nfrB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01703	ybbC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01718	gmd	+	W 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01719	fcl	+	W 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01722	cmtB	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01723	cmtA	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01725	rlmM	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01729	hofC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01744	torA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01758	mobA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01759	yihD	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01764	hemN	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01766	yihL	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01769	yihO	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01771	yihQ	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01782	yiiE	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01783	yiiF	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01786	fdoG	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01787	fdhD	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01838	yijO	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01842	yjaH	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01844	yjbB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01860	yjbQ	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01862	yjcB	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01863	pdeC	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01866	yjcF	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01873	nrfF	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01874	nrfG	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01875	yjcO	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01893	nupC	-+	W 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01894	htrE	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01901	rfbC	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01913	yehE	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01929	bglX	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01940	yeiH	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01951	yejB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01954	yejG	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01959	lapC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01961	ccmH	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01966	ccmB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01967	ccmA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01968	napC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01969	napB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC01996	secG	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02005	yeiE	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02013	prfC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02031	rhtA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02033	nlpE	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02034	yaeF	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02045	cobT	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02063	gspM	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02084	ygaC	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02087	cspC	+	W 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02092	waaF	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02099	yhhQ	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02105	yhiJ	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02118	mdtE	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02119	mdtF	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02121	gadX	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02126	yhjD	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02127	yhjE	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02147	yiaD	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02150	wecH	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02197	yadM	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02205	cdaR	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02223	yfaE	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02226	ygiL	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02236	ppnN	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02240	yecD	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02241	yecE	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02246	glaR	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02247	lhgD	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02253	ybgE	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02264	iaaA	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02268	rfbB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02269	gatA	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02270	gatB	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02271	gatC	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02272	gatD	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02280	tomB	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02284	ygiM	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02294	yfiL	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02296	prmB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02303	yjeM	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02306	cycA	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02330	ybaL	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02332	dppB	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02333	dppC	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02334	dppD	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02335	dppF	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02342	ygiN	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02347	lpxH	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02356	ycaK	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02368	ygjI	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02371	exuT	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02376	kbaY	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02402	yecF	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02417	pitB	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02429	cobU	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02452	argU	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02458	asnT	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02460	asnV	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02487	leuU	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02498	metY	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02529	selC	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02535	spf	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02555	rplU	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02596	yohO	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02652	yciZ	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02662	sibE	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02681	shoB	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02897	ecnA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02921	sibA	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02927	mgtS	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02930	tff	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02936	micC	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02951	yoeB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02963	ecnB	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC02977	torI	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03007	nanT	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03018	caiF	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03033	yafV	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03034	ivy	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03038	dpaA	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03039	yafQ	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03040	dinJ	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03046	yafN	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03047	yafO	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03087	yagU	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03095	ykgL	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03104	ykgE	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03108	ykgH	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03138	yaiS	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03139	tauA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03148	yaiY	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03149	yaiZ	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03153	thiL	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03154	yajO	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03190	allR	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03193	allW	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03196	glxK	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03212	ybcK	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03224	borD	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03225	ybcV	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03238	ybdK	-+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03244	dsbG	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03245	uspG	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03246	ybdR	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03260	nadD	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03261	ybeQ	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03262	ybeR	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03264	ybeT	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03265	ybeU	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03301	ybhD	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03302	ybhH	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03303	ybhI	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03307	ybhM	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03318	mcbA	-	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03319	rlmF	+	S 
RDBECOLITFC00104	Nac	nac	RDBECOLIGNC03353	ybjP	+	S 
