source_string_id,target_string_id,source_entity_ids,target_entity_ids,source_mapping_status,target_mapping_status,string_channel,channel_score,channel_score_norm,base_weight,edge_weight,combined_score,neighborhood,fusion,cooccurence,coexpression,experimental,database,textmining
511145.b0168,511145.b0170,protein.P0AE18,protein.P0A6P1,unique,unique,coexpression,824,0.824,0.35,0.2884,907,318,0,0,824,0,0,292
511145.b0168,511145.b0169,protein.P0AE18,protein.P0A7V0,unique,unique,coexpression,806,0.806,0.35,0.2821,979,414,0,315,806,634,0,404
511145.b0168,511145.b3313,protein.P0AE18,protein.P0ADY7,unique,unique,coexpression,861,0.861,0.35,0.3013,975,158,0,370,861,704,0,62
511145.b0168,511145.b3316,protein.P0AE18,protein.P0A7U3,unique,unique,coexpression,808,0.808,0.35,0.2828,944,158,0,187,808,627,0,0
511145.b0168,511145.b3317,protein.P0AE18,protein.P60422,unique,unique,coexpression,806,0.806,0.35,0.2821,972,158,0,465,806,711,0,86
511145.b0168,511145.b2026,protein.P0AE18,protein.P06989,unique,unique,coexpression,847,0.847,0.35,0.2964,897,104,0,0,847,0,0,313
511145.b0168,511145.b3306,protein.P0AE18,protein.P0A7W7,unique,unique,coexpression,866,0.866,0.35,0.3031,975,158,0,462,866,621,0,98
511145.b0168,511145.b3311,protein.P0AE18,protein.P0AG63,unique,unique,coexpression,865,0.865,0.35,0.3027,959,158,0,177,865,619,0,43
511145.b0168,511145.b3301,protein.P0AE18,protein.P02413,unique,unique,coexpression,850,0.850,0.35,0.2975,957,158,0,211,850,620,0,0
511145.b0168,511145.b3302,protein.P0AE18,protein.P0AG51,unique,unique,coexpression,851,0.851,0.35,0.2978,968,158,0,0,851,714,0,216
511145.b0168,511145.b3310,protein.P0AE18,protein.P0ADY3,unique,unique,coexpression,863,0.863,0.35,0.3020,980,158,0,474,863,713,0,0
511145.b0168,511145.b3305,protein.P0AE18,protein.P0AG55,unique,unique,coexpression,859,0.859,0.35,0.3006,970,158,0,237,859,703,0,68
511145.b0168,511145.b3319,protein.P0AE18,protein.P60723,unique,unique,coexpression,806,0.806,0.35,0.2821,961,158,0,235,806,718,0,65
511145.b0168,511145.b3297,protein.P0AE18,protein.P0A7R9,unique,unique,coexpression,807,0.807,0.35,0.2824,965,158,0,494,807,621,0,52
511145.b0168,511145.b3320,protein.P0AE18,protein.P60438,unique,unique,coexpression,807,0.807,0.35,0.2824,977,158,0,560,807,720,0,50
511145.b0168,511145.b3303,protein.P0AE18,protein.P0A7W1,unique,unique,coexpression,843,0.843,0.35,0.2950,968,158,0,409,843,640,0,0
511145.b0168,511145.b3314,protein.P0AE18,protein.P0A7V3,unique,unique,coexpression,862,0.862,0.35,0.3017,964,158,0,205,862,627,0,139
511145.b0168,511145.b3296,protein.P0AE18,protein.P0A7V8,unique,unique,coexpression,824,0.824,0.35,0.2884,947,158,0,162,824,621,0,66
511145.b0168,511145.b3307,protein.P0AE18,protein.P0AG59,unique,unique,coexpression,859,0.859,0.35,0.3006,957,158,0,173,859,618,0,0
511145.b0168,511145.b3315,protein.P0AE18,protein.P61175,unique,unique,coexpression,821,0.821,0.35,0.2873,958,158,0,0,821,716,0,137
511145.b0168,511145.b3312,protein.P0AE18,protein.P0A7M6,unique,unique,coexpression,861,0.861,0.35,0.3013,967,158,0,0,861,726,0,112
511145.b0168,511145.b3985,protein.P0AE18,protein.P0A7J3,unique,unique,coexpression,811,0.811,0.35,0.2838,948,109,0,0,811,662,0,199
511145.b0168,511145.b3300,protein.P0AE18,protein.P0AGA2,unique,unique,coexpression,807,0.807,0.35,0.2824,920,158,0,374,807,0,0,308
511145.b0169,511145.b3313,protein.P0A7V0,protein.P0ADY7,unique,unique,coexpression,976,0.976,0.35,0.3416,999,67,0,593,976,945,0,858
511145.b0169,511145.b3637,protein.P0A7V0,protein.P0A7M2,unique,unique,coexpression,929,0.929,0.35,0.3251,998,90,0,152,929,945,0,545
511145.b0169,511145.b3303,protein.P0A7V0,protein.P0A7W1,unique,unique,coexpression,993,0.993,0.35,0.3475,999,62,0,265,993,973,933,907
511145.b0169,511145.b3320,protein.P0A7V0,protein.P60438,unique,unique,coexpression,979,0.979,0.35,0.3426,999,64,0,329,979,945,0,860
511145.b0169,511145.b1718,protein.P0A7V0,protein.P0A707,unique,unique,coexpression,917,0.917,0.35,0.3210,994,108,0,187,917,469,0,841
511145.b0169,511145.b3342,protein.P0A7V0,protein.P0A7S3,unique,unique,coexpression,978,0.978,0.35,0.3423,999,61,0,541,978,945,933,595
511145.b0169,511145.b3987,protein.P0A7V0,protein.P0A8V2,unique,unique,coexpression,918,0.918,0.35,0.3213,998,76,0,681,918,810,0,649
511145.b0169,511145.b3307,protein.P0A7V0,protein.P0AG59,unique,unique,coexpression,979,0.979,0.35,0.3426,999,62,0,349,979,945,933,645
511145.b0169,511145.b2185,protein.P0A7V0,protein.P68919,unique,unique,coexpression,961,0.961,0.35,0.3363,999,62,0,0,961,945,0,660
511145.b0169,511145.b3316,protein.P0A7V0,protein.P0A7U3,unique,unique,coexpression,966,0.966,0.35,0.3381,999,66,0,289,966,945,933,858
511145.b0169,511145.b3296,protein.P0A7V0,protein.P0A7V8,unique,unique,coexpression,984,0.984,0.35,0.3444,999,158,0,436,984,945,933,778
511145.b0169,511145.b3294,protein.P0A7V0,protein.P0AG44,unique,unique,coexpression,977,0.977,0.35,0.3419,999,95,0,0,977,945,0,544
511145.b0169,511145.b3314,protein.P0A7V0,protein.P0A7V3,unique,unique,coexpression,979,0.979,0.35,0.3426,999,65,0,628,979,987,933,927
511145.b0169,511145.b2607,protein.P0A7V0,protein.P0A873,unique,unique,coexpression,970,0.970,0.35,0.3395,987,108,0,189,970,0,0,476
511145.b0169,511145.b3735,protein.P0A7V0,protein.P0ABA4,unique,unique,coexpression,811,0.811,0.35,0.2838,812,51,0,0,811,0,0,0
511145.b0169,511145.b3317,protein.P0A7V0,protein.P60422,unique,unique,coexpression,979,0.979,0.35,0.3426,999,63,0,296,979,945,0,859
511145.b0169,511145.b3318,protein.P0A7V0,protein.P0ADZ0,unique,unique,coexpression,995,0.995,0.35,0.3483,999,64,0,0,995,945,88,591
511145.b0169,511145.b3315,protein.P0A7V0,protein.P61175,unique,unique,coexpression,979,0.979,0.35,0.3426,999,65,0,223,979,945,0,612
511145.b0169,511145.b0911,protein.P0A7V0,protein.P0AG67,unique,unique,coexpression,958,0.958,0.35,0.3353,999,155,0,0,958,967,720,702
511145.b0169,511145.b2780,protein.P0A7V0,protein.P0A7E5,unique,unique,coexpression,849,0.849,0.35,0.2971,963,109,0,0,849,89,0,736
511145.b0169,511145.b3299,protein.P0A7V0,protein.P0A7Q6,unique,unique,coexpression,881,0.881,0.35,0.3083,993,0,0,0,881,932,0,313
511145.b0169,511145.b3986,protein.P0A7V0,protein.P0A7K2,unique,unique,coexpression,961,0.961,0.35,0.3363,999,63,0,493,961,975,0,855
511145.b0169,511145.b3312,protein.P0A7V0,protein.P0A7M6,unique,unique,coexpression,956,0.956,0.35,0.3346,998,44,0,0,956,945,0,543
511145.b0169,511145.b2606,protein.P0A7V0,protein.P0A7K6,unique,unique,coexpression,949,0.949,0.35,0.3321,999,108,0,213,949,945,0,859
511145.b0169,511145.b3185,protein.P0A7V0,protein.P0A7L8,unique,unique,coexpression,968,0.968,0.35,0.3388,999,83,0,0,968,945,0,857
511145.b0169,511145.b3736,protein.P0A7V0,protein.P0ABA0,unique,unique,coexpression,884,0.884,0.35,0.3094,895,43,0,0,884,0,0,141
511145.b0169,511145.b3306,protein.P0A7V0,protein.P0A7W7,unique,unique,coexpression,988,0.988,0.35,0.3458,999,88,0,391,988,972,933,718
511145.b0169,511145.b3985,protein.P0A7V0,protein.P0A7J3,unique,unique,coexpression,979,0.979,0.35,0.3426,999,53,0,263,979,999,88,658
511145.b0169,511145.b3983,protein.P0A7V0,protein.P0A7J7,unique,unique,coexpression,979,0.979,0.35,0.3426,999,0,0,331,979,999,0,858
511145.b0169,511145.b3308,protein.P0A7V0,protein.P62399,unique,unique,coexpression,963,0.963,0.35,0.3370,999,63,0,546,963,945,0,862
511145.b0169,511145.b3980,protein.P0A7V0,protein.P0CE48,unique,unique,coexpression,828,0.828,0.35,0.2898,981,0,0,0,828,807,77,461
511145.b0169,511145.b0168,protein.P0A7V0,protein.P0AE18,unique,unique,coexpression,806,0.806,0.35,0.2821,979,414,0,315,806,634,0,404
511145.b0169,511145.b1089,protein.P0A7V0,protein.P0A7N4,unique,unique,coexpression,959,0.959,0.35,0.3356,998,108,0,0,959,945,0,425
511145.b0169,511145.b3165,protein.P0A7V0,protein.P0ADZ4,unique,unique,coexpression,930,0.930,0.35,0.3255,999,155,0,0,930,945,933,719
511145.b0169,511145.b3984,protein.P0A7V0,protein.P0A7L0,unique,unique,coexpression,979,0.979,0.35,0.3426,999,0,0,343,979,975,0,907
511145.b0169,511145.b3300,protein.P0A7V0,protein.P0AGA2,unique,unique,coexpression,947,0.947,0.35,0.3314,998,45,0,424,947,914,0,405
511145.b0169,511145.b3230,protein.P0A7V0,protein.P0A7X3,unique,unique,coexpression,970,0.970,0.35,0.3395,999,158,0,289,970,945,933,860
511145.b0169,511145.b3321,protein.P0A7V0,protein.P0A7R5,unique,unique,coexpression,985,0.985,0.35,0.3448,999,69,0,189,985,999,933,856
511145.b0169,511145.b1088,protein.P0A7V0,protein.P0AB28,unique,unique,coexpression,955,0.955,0.35,0.3342,958,108,0,0,955,0,0,0
511145.b0169,511145.b3341,protein.P0A7V0,protein.P02359,unique,unique,coexpression,979,0.979,0.35,0.3426,999,63,0,689,979,945,933,822
511145.b0169,511145.b3301,protein.P0A7V0,protein.P02413,unique,unique,coexpression,978,0.978,0.35,0.3423,999,64,0,0,978,992,0,649
511145.b0169,511145.b3309,protein.P0A7V0,protein.P60624,unique,unique,coexpression,975,0.975,0.35,0.3412,999,63,0,0,975,945,88,634
511145.b0169,511145.b4200,protein.P0A7V0,protein.P02358,unique,unique,coexpression,966,0.966,0.35,0.3381,999,57,0,0,966,945,933,658
511145.b0169,511145.b3311,protein.P0A7V0,protein.P0AG63,unique,unique,coexpression,932,0.932,0.35,0.3262,999,66,0,0,932,945,933,660
511145.b0169,511145.b0436,protein.P0A7V0,protein.P0A850,unique,unique,coexpression,956,0.956,0.35,0.3346,997,0,0,248,956,896,0,274
511145.b0169,511145.b4203,protein.P0A7V0,protein.P0A7R1,unique,unique,coexpression,935,0.935,0.35,0.3272,998,0,0,0,935,945,0,660
511145.b0169,511145.b3310,protein.P0A7V0,protein.P0ADY3,unique,unique,coexpression,970,0.970,0.35,0.3395,999,66,0,535,970,945,0,859
511145.b0169,511145.b3295,protein.P0A7V0,protein.P0A7Z4,unique,unique,coexpression,959,0.959,0.35,0.3356,999,158,0,648,959,977,0,544
511145.b0169,511145.b4201,protein.P0A7V0,protein.P07013,unique,unique,coexpression,894,0.894,0.35,0.3129,894,0,0,0,894,0,0,46
511145.b0169,511145.b3302,protein.P0A7V0,protein.P0AG51,unique,unique,coexpression,972,0.972,0.35,0.3402,999,0,0,0,972,945,0,499
511145.b0169,511145.b3065,protein.P0A7V0,protein.P68679,unique,unique,coexpression,860,0.860,0.35,0.3010,999,49,0,0,860,972,720,538
511145.b0169,511145.b3636,protein.P0A7V0,protein.P0A7N9,unique,unique,coexpression,801,0.801,0.35,0.2803,993,51,0,0,801,945,0,406
511145.b0169,511145.b3305,protein.P0A7V0,protein.P0AG55,unique,unique,coexpression,980,0.980,0.35,0.3430,999,60,0,453,980,945,0,904
511145.b0169,511145.b2608,protein.P0A7V0,protein.P0A7X6,unique,unique,coexpression,973,0.973,0.35,0.3405,985,102,0,0,973,0,0,453
511145.b0169,511145.b0172,protein.P0A7V0,protein.P0A805,unique,unique,coexpression,852,0.852,0.35,0.2982,999,298,349,210,852,945,0,843
511145.b0169,511145.b1717,protein.P0A7V0,protein.P0A7Q1,unique,unique,coexpression,921,0.921,0.35,0.3223,997,106,0,0,921,945,0,416
511145.b0169,511145.b3186,protein.P0A7V0,protein.P0AG48,unique,unique,coexpression,976,0.976,0.35,0.3416,999,72,0,0,976,945,0,649
511145.b0169,511145.b3298,protein.P0A7V0,protein.P0A7S9,unique,unique,coexpression,996,0.996,0.35,0.3486,999,158,0,551,996,945,933,859
511145.b0169,511145.b3339,protein.P0A7V0,protein.P0CE47,unique,unique,coexpression,860,0.860,0.35,0.3010,999,0,0,0,860,999,77,518
511145.b0169,511145.b3319,protein.P0A7V0,protein.P60723,unique,unique,coexpression,979,0.979,0.35,0.3426,999,158,0,269,979,947,772,858
511145.b0169,511145.b1713,protein.P0A7V0,protein.P07395,unique,unique,coexpression,858,0.858,0.35,0.3003,946,42,0,245,858,231,0,430
511145.b0169,511145.b3304,protein.P0A7V0,protein.P0C018,unique,unique,coexpression,980,0.980,0.35,0.3430,999,61,0,203,980,945,0,591
511145.b0169,511145.b3169,protein.P0A7V0,protein.P0AFF6,unique,unique,coexpression,891,0.891,0.35,0.3118,993,158,0,520,891,800,0,363
511145.b0169,511145.b2609,protein.P0A7V0,protein.P0A7T3,unique,unique,coexpression,963,0.963,0.35,0.3370,999,106,0,234,963,945,933,646
511145.b0169,511145.b4202,protein.P0A7V0,protein.P0A7T7,unique,unique,coexpression,979,0.979,0.35,0.3426,999,53,0,176,979,945,720,609
511145.b0169,511145.b3231,protein.P0A7V0,protein.P0AA10,unique,unique,coexpression,980,0.980,0.35,0.3430,999,158,0,288,980,999,74,906
511145.b0169,511145.b3340,protein.P0A7V0,protein.P0A6M8,unique,unique,coexpression,961,0.961,0.35,0.3363,999,61,0,337,961,945,77,544
511145.b0169,511145.b3297,protein.P0A7V0,protein.P0A7R9,unique,unique,coexpression,979,0.979,0.35,0.3426,999,158,0,327,979,945,933,910
511145.b0169,511145.b1716,protein.P0A7V0,protein.P0A7L3,unique,unique,coexpression,907,0.907,0.35,0.3175,999,109,0,179,907,945,0,858
511145.b0169,511145.b0170,protein.P0A7V0,protein.P0A6P1,unique,unique,coexpression,979,0.979,0.35,0.3426,999,489,879,213,979,86,82,919
511145.b0169,511145.b0023,protein.P0A7V0,protein.P0A7U7,unique,unique,coexpression,880,0.880,0.35,0.3080,999,60,0,0,880,945,720,720
511145.b0169,511145.b0171,protein.P0A7V0,protein.P0A7E9,unique,unique,coexpression,909,0.909,0.35,0.3181,983,373,391,209,909,80,0,459
511145.b0170,511145.b4201,protein.P0A6P1,protein.P07013,unique,unique,coexpression,843,0.843,0.35,0.2950,843,0,0,0,843,0,0,0
511145.b0170,511145.b4203,protein.P0A6P1,protein.P0A7R1,unique,unique,coexpression,963,0.963,0.35,0.3370,981,0,0,0,963,0,88,500
511145.b0170,511145.b3295,protein.P0A6P1,protein.P0A7Z4,unique,unique,coexpression,911,0.911,0.35,0.3188,966,57,0,0,911,0,0,628
511145.b0170,511145.b3310,protein.P0A6P1,protein.P0ADY3,unique,unique,coexpression,912,0.912,0.35,0.3192,975,0,0,0,912,0,0,735
511145.b0170,511145.b3636,protein.P0A6P1,protein.P0A7N9,unique,unique,coexpression,882,0.882,0.35,0.3087,906,0,0,0,882,0,88,201
511145.b0170,511145.b3302,protein.P0A6P1,protein.P0AG51,unique,unique,coexpression,952,0.952,0.35,0.3332,959,0,0,0,952,0,0,197
511145.b0170,511145.b3341,protein.P0A6P1,protein.P02359,unique,unique,coexpression,957,0.957,0.35,0.3349,978,42,0,247,957,0,82,347
511145.b0170,511145.b3738,protein.P0A6P1,protein.P0AB98,unique,unique,coexpression,873,0.873,0.35,0.3055,903,60,0,0,873,0,0,257
511145.b0170,511145.b3321,protein.P0A6P1,protein.P0A7R5,unique,unique,coexpression,960,0.960,0.35,0.3360,987,47,0,0,960,0,82,688
511145.b0170,511145.b1088,protein.P0A6P1,protein.P0AB28,unique,unique,coexpression,860,0.860,0.35,0.3010,864,66,0,0,860,0,0,0
511145.b0170,511145.b3311,protein.P0A6P1,protein.P0AG63,unique,unique,coexpression,946,0.946,0.35,0.3311,973,0,0,255,946,0,0,400
511145.b0170,511145.b3309,protein.P0A6P1,protein.P60624,unique,unique,coexpression,942,0.942,0.35,0.3297,955,0,0,0,942,0,79,240
511145.b0170,511145.b4200,protein.P0A6P1,protein.P02358,unique,unique,coexpression,966,0.966,0.35,0.3381,978,60,0,0,966,0,88,349
511145.b0170,511145.b0436,protein.P0A6P1,protein.P0A850,unique,unique,coexpression,972,0.972,0.35,0.3402,992,55,0,397,972,108,0,544
511145.b0170,511145.b3301,protein.P0A6P1,protein.P02413,unique,unique,coexpression,950,0.950,0.35,0.3325,964,0,0,0,950,0,82,284
511145.b0170,511145.b3298,protein.P0A6P1,protein.P0A7S9,unique,unique,coexpression,945,0.945,0.35,0.3307,983,44,0,0,945,0,0,719
511145.b0170,511145.b3339,protein.P0A6P1,protein.P0CE47,unique,unique,coexpression,810,0.810,0.35,0.2835,999,0,0,0,810,999,682,879
511145.b0170,511145.b3319,protein.P0A6P1,protein.P60723,unique,unique,coexpression,963,0.963,0.35,0.3370,991,44,0,189,963,0,79,736
511145.b0170,511145.b3304,protein.P0A6P1,protein.P0C018,unique,unique,coexpression,959,0.959,0.35,0.3356,965,0,0,167,959,0,0,59
511145.b0170,511145.b0172,protein.P0A6P1,protein.P0A805,unique,unique,coexpression,918,0.918,0.35,0.3213,997,369,0,493,918,197,0,919
511145.b0170,511145.b3305,protein.P0A6P1,protein.P0AG55,unique,unique,coexpression,963,0.963,0.35,0.3370,992,0,0,0,963,0,0,799
511145.b0170,511145.b2608,protein.P0A6P1,protein.P0A7X6,unique,unique,coexpression,925,0.925,0.35,0.3237,962,88,0,0,925,0,0,500
511145.b0170,511145.b3186,protein.P0A6P1,protein.P0AG48,unique,unique,coexpression,908,0.908,0.35,0.3178,967,48,0,455,908,0,88,365
511145.b0170,511145.b1717,protein.P0A6P1,protein.P0A7Q1,unique,unique,coexpression,840,0.840,0.35,0.2940,874,0,0,0,840,0,0,251
511145.b0170,511145.b3231,protein.P0A6P1,protein.P0AA10,unique,unique,coexpression,962,0.962,0.35,0.3367,992,158,0,206,962,0,79,736
511145.b0170,511145.b2609,protein.P0A6P1,protein.P0A7T3,unique,unique,coexpression,923,0.923,0.35,0.3231,967,94,0,0,923,0,88,552
511145.b0170,511145.b4202,protein.P0A6P1,protein.P0A7T7,unique,unique,coexpression,971,0.971,0.35,0.3398,986,58,0,233,971,0,0,427
511145.b0170,511145.b0171,protein.P0A6P1,protein.P0A7E9,unique,unique,coexpression,958,0.958,0.35,0.3353,995,541,460,247,958,56,0,543
511145.b0170,511145.b3340,protein.P0A6P1,protein.P0A6M8,unique,unique,coexpression,963,0.963,0.35,0.3370,998,57,0,275,963,645,0,840
511145.b0170,511145.b1716,protein.P0A6P1,protein.P0A7L3,unique,unique,coexpression,887,0.887,0.35,0.3105,984,49,0,335,887,0,88,801
511145.b0170,511145.b3734,protein.P0A6P1,protein.P0ABB0,unique,unique,coexpression,926,0.926,0.35,0.3241,951,49,0,0,926,0,0,359
511145.b0170,511145.b0169,protein.P0A6P1,protein.P0A7V0,unique,unique,coexpression,979,0.979,0.35,0.3426,999,489,879,213,979,86,82,919
511145.b0170,511145.b3297,protein.P0A6P1,protein.P0A7R9,unique,unique,coexpression,915,0.915,0.35,0.3202,976,47,0,0,915,0,79,719
511145.b0170,511145.b3987,protein.P0A6P1,protein.P0A8V2,unique,unique,coexpression,894,0.894,0.35,0.3129,970,62,0,265,894,0,0,646
511145.b0170,511145.b3307,protein.P0A6P1,protein.P0AG59,unique,unique,coexpression,955,0.955,0.35,0.3342,963,0,0,0,955,0,82,185
511145.b0170,511145.b3342,protein.P0A6P1,protein.P0A7S3,unique,unique,coexpression,929,0.929,0.35,0.3251,954,44,0,0,929,0,82,353
511145.b0170,511145.b3294,protein.P0A6P1,protein.P0AG44,unique,unique,coexpression,963,0.963,0.35,0.3370,970,62,0,0,963,0,88,175
511145.b0170,511145.b3314,protein.P0A6P1,protein.P0A7V3,unique,unique,coexpression,973,0.973,0.35,0.3405,991,42,0,0,973,0,0,719
511145.b0170,511145.b3733,protein.P0A6P1,protein.P0ABA6,unique,unique,coexpression,948,0.948,0.35,0.3318,958,0,0,0,948,0,0,234
511145.b0170,511145.b3316,protein.P0A6P1,protein.P0A7U3,unique,unique,coexpression,963,0.963,0.35,0.3370,992,43,0,0,963,0,0,799
511145.b0170,511145.b3296,protein.P0A6P1,protein.P0A7V8,unique,unique,coexpression,949,0.949,0.35,0.3321,971,49,0,0,949,0,0,455
511145.b0170,511145.b2185,protein.P0A6P1,protein.P68919,unique,unique,coexpression,901,0.901,0.35,0.3153,936,107,0,0,901,0,0,343
511145.b0170,511145.b3313,protein.P0A6P1,protein.P0ADY7,unique,unique,coexpression,963,0.963,0.35,0.3370,990,0,0,0,963,0,79,735
511145.b0170,511145.b3168,protein.P0A6P1,protein.P0A705,unique,unique,coexpression,867,0.867,0.35,0.3034,973,196,0,294,867,143,0,659
511145.b0170,511145.b1718,protein.P0A6P1,protein.P0A707,unique,unique,coexpression,869,0.869,0.35,0.3041,983,88,0,229,869,0,0,838
511145.b0170,511145.b3303,protein.P0A6P1,protein.P0A7W1,unique,unique,coexpression,953,0.953,0.35,0.3335,990,0,0,279,953,78,82,720
511145.b0170,511145.b3320,protein.P0A6P1,protein.P60438,unique,unique,coexpression,963,0.963,0.35,0.3370,989,44,0,0,963,0,79,719
511145.b0170,511145.b3164,protein.P0A6P1,protein.P05055,unique,unique,coexpression,809,0.809,0.35,0.2832,843,109,0,0,809,0,0,153
511145.b0170,511145.b3318,protein.P0A6P1,protein.P0ADZ0,unique,unique,coexpression,975,0.975,0.35,0.3412,981,44,0,0,975,0,0,260
511145.b0170,511145.b3315,protein.P0A6P1,protein.P61175,unique,unique,coexpression,973,0.973,0.35,0.3405,985,43,0,201,973,0,82,365
511145.b0170,511145.b0911,protein.P0A6P1,protein.P0AG67,unique,unique,coexpression,950,0.950,0.35,0.3325,998,145,0,0,950,800,0,817
511145.b0170,511145.b3735,protein.P0A6P1,protein.P0ABA4,unique,unique,coexpression,926,0.926,0.35,0.3241,943,65,0,0,926,0,0,249
511145.b0170,511145.b2607,protein.P0A6P1,protein.P0A873,unique,unique,coexpression,969,0.969,0.35,0.3391,985,107,0,159,969,0,0,454
